Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi
CHEMBL138709,,,448.51,0.0,2.34,71,N=C(N)c1ccc2[nH]cc(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)c2c1,Ki,'=',150.0,nM,6.82,,,UO_0000065,15.21,0.29,4.48,4.07,0,CHEMBL818182,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133520,1,Scientific Literature,J Med Chem,2000,,,,,150.0,6.82
CHEMBL68101,,,380.47,0.0,3.16,3g,N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ccccn3)s2)c1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL817143,In vitro inhibition of trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133371,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,2900.0,5.5376020021010435
CHEMBL348778,,,475.98,0.0,3.0,17,Nc1[nH]ccc2nc(CN3CCN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3=O)cc1-2,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL821459,Binding affinity towards trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1144944,1,Scientific Literature,J Med Chem,2003,,,,,2900.0,5.5376020021010435
CHEMBL71578,,,371.44,0.0,3.79,9a,N=C(N)c1ccc(O)c(/C=C/CNC(=O)c2ccc(-c3ccccc3)cc2)c1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL817143,In vitro inhibition of trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133371,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,2900.0,5.5376020021010435
CHEMBL422365,,,518.02,1.0,2.42,23,NC(=O)Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL821459,Binding affinity towards trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1144944,1,Scientific Literature,J Med Chem,2003,,,,,2900.0,5.5376020021010435
CHEMBL7651,,,546.57,2.0,0.87,79,N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)c1,Ki,'=',18.0,nM,7.75,,,UO_0000065,14.17,0.27,6.87,3.57,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,18.0,7.75
CHEMBL330284,,,663.68,1.0,3.6,48,CCCCOCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',113.0,nM,6.95,,,UO_0000065,12.64,0.24,3.35,4.09,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,113.0,6.95
CHEMBL328298,,,621.59,1.0,2.43,44,COCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',70.0,nM,7.16,,,UO_0000065,14.1,0.27,4.72,4.21,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,70.0,7.16
CHEMBL264626,,,701.69,1.0,2.51,74,CCCNS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2(Cn3cnnn3)CC(c3cccc(C(=N)N)c3)=NO2)cc1.O=C(O)C(F)(F)F,Ki,'=',49.0,nM,7.31,,,UO_0000065,12.44,0.24,4.8,3.84,0,CHEMBL824706,Binding affinity towards trypsin obtained from human purified enzymes,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132652,1,Scientific Literature,J Med Chem,1999,,,,,49.0,7.31
CHEMBL421214,,,417.51,0.0,4.67,16b,CC(C)Oc1cccc(NC(=O)c2cc(C3CCOC3)c3cc(C(=N)N)ccc3c2)c1,Ki,'=',12.0,nM,7.92,,,UO_0000065,18.97,0.35,3.25,8.13,0,CHEMBL817133,Binding affinity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1146777,1,Scientific Literature,Bioorg Med Chem Lett,2004,,,,,0.012,7.92
CHEMBL3084836,,,558.67,1.0,-0.4,2j,Cn1nnnc1C(=O)C(NC(=O)[C@@H]1CC[C@H]2CN(S(=O)(=O)Cc3ccccc3)CC(=O)N21)[C@H]1CC[C@H](N)CC1,Ki,'=',35.0,nM,7.46,,,UO_0000065,13.35,0.26,7.86,4.3,0,CHEMBL817804,In vitro activity against human alpha trypsin was determined,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133798,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,35.0,7.46
CHEMBL418071,,,581.55,,,21,Cc1cc(-c2ccccc2S(N)(=O)=O)ccc1C(=O)N[C@@H](CCCN=C(N)N)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,Ki,'=',0.11,nM,9.96,,,UO_0000065,17.12,,,,0,CHEMBL811780,Inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1151536,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,0.11,9.96
CHEMBL289147,,,503.46,,,17,CC1(C)C2CC1[C@]1(C)OB([C@H](CCCN=C(N)N)NC(=O)c3ccc(-c4ccccc4)c(N)c3)O[C@@H]1C2,Ki,'=',4.7,nM,8.33,,,UO_0000065,16.54,,,,0,CHEMBL811780,Inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1151536,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,4.7,8.33
CHEMBL143880,,,377.45,0.0,1.92,10,Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1cccnc1,Ki,'=',898000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL815470,Inhibitory constant against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145961,1,Scientific Literature,J Med Chem,2003,,,,,898.0,3.0467236633326955
CHEMBL3672879,,,569.61,1.0,4.86,BDBM158139,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1cc(C(=O)O)cc(C(=O)OC)c1,Ki,'=',4.4,nM,8.36,,300500,UO_0000065,14.67,0.29,3.5,4.95,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,4.4,8.36
CHEMBL3672880,,,527.53,1.0,3.99,BDBM158140,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1ccc(C(=O)O)c(C(=O)O)c1,Ki,'=',0.21,nM,9.68,,300501,UO_0000065,18.35,0.36,5.69,5.38,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,0.21,9.68
CHEMBL3642874,,,430.42,0.0,0.41,BDBM109600,C[C@H](Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N[C@@H](CC(N)=O)C(=O)O,Ki,'=',2.0,nM,8.7,,230095,UO_0000065,20.21,0.38,8.29,4.38,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,2.0,8.7
CHEMBL3672857,,,506.56,1.0,2.18,BDBM158116,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](CC(N)=O)C(=O)O,Ki,'=',1.69,nM,8.77,,300477,UO_0000065,17.32,0.34,6.59,4.72,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,1.69,8.77
CHEMBL3672868,,,458.49,0.0,4.13,BDBM158127,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1ccc(F)nc1,Ki,'=',3.3,nM,8.48,,300488,UO_0000065,18.5,0.36,4.35,7.18,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,3.3,8.48
CHEMBL3672871,,,593.63,2.0,3.41,BDBM158130,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NC(CCC(=O)O)(CCC(=O)O)CCC(=O)O,Ki,'=',1.59,nM,8.8,,300491,UO_0000065,14.82,0.29,5.39,4.05,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,1.59,8.8
CHEMBL335340,,,448.51,0.0,2.27,33,N=C(N)c1ccc2c(c1)ncn2CC(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1,Ki,'=',130.0,nM,6.89,,,UO_0000065,15.35,0.29,4.62,4.39,0,CHEMBL818182,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133520,1,Scientific Literature,J Med Chem,2000,,,,,130.0,6.89
CHEMBL32549,,,446.53,0.0,0.54,4b,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NCN(CC1CC1)S2(=O)=O,Ki,'=',6100.0,nM,5.21,,,UO_0000065,11.68,0.23,4.67,3.74,0,CHEMBL817816,Inhibitory activity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136704,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,6100.0,5.21
CHEMBL356261,,,448.5,0.0,3.45,7a,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccccc2O)n1,Ki,'>',1500.0,nM,,,,UO_0000065,,,,,0,CHEMBL817826,Tested in vitro for inhibition of human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1145914,1,Scientific Literature,J Med Chem,2003,,,,,1500.0,5.823908740944319
CHEMBL52427,,,341.41,0.0,4.8,5,Cc1cc(-c2ccccc2)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,Ki,'=',1800.0,nM,5.75,,,UO_0000065,16.83,0.3,0.94,6.69,0,CHEMBL874090,Inhibitory activity against trypsin in human plasma,B,BAO_0000366,cell-free format,,CHEMBL3559721,Plasma,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134132,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,1.8,5.75
CHEMBL94761,,,422.45,0.0,1.32,13,COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2ccc(C(=N)N)cc2)=NO1,Ki,'>',1200.0,nM,,,,UO_0000065,,,,,0,CHEMBL879096,The compound was evaluated for inhibitory activity against Trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1129218,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,1.2,5.920818753952375
CHEMBL556200,,,492.5,0.0,3.7,6,Cl.Cl.N=C(N)c1cccc(N2CCCCN(C3CCN(CCc4ccccc4)CC3)C2=O)c1,Ki,'=',1000.0,nM,6.0,,,UO_0000065,14.3,0.26,2.3,7.83,0,CHEMBL818020,Inhibitory activity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133385,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,1000.0,6.0
CHEMBL3084830,,,617.75,1.0,1.54,2c,Cc1nc(C(=O)C(NC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)Cc4ccccc4)CC(=O)N32)[C@H]2CC[C@H](N)CC2)sc1C(=O)O,Ki,'=',65000.0,nM,4.19,,,UO_0000065,6.78,0.14,2.65,2.33,0,CHEMBL817804,In vitro activity against human alpha trypsin was determined,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133798,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,65000.0,4.19
CHEMBL19075,,,720.65,0.0,2.67,21,COC(=O)[C@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C[C@H]1c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'>',1600.0,nM,,,,UO_0000065,,,,,0,CHEMBL818183,Binding affinity against trypsin in an enzyme inhibition assay.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131683,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,1600.0,5.795880017344075
CHEMBL96433,,,327.39,0.0,4.49,22f,N=C(N)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3O)cc2c1,Ki,'=',130.0,nM,6.89,,,UO_0000065,21.03,0.38,2.4,8.02,0,CHEMBL824709,Activity against Human Serine Protease Trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134564,1,Scientific Literature,J Med Chem,2001,,,,,0.13,6.89
CHEMBL73970,,,661.76,2.0,1.15,table 2,COc1ccc(-n2c(=O)n3n(c2=O)C(C(=O)NC(CCCCN)C(=O)C(=O)NCCc2ccc(C(N)=O)cc2)C=CC3CC(C)C)cc1,Ki,'=',0.28,nM,9.55,,,UO_0000065,14.44,0.27,8.4,4.72,0,CHEMBL817138,Compound was evaluated for its binding affinity to the trypsin enzyme,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130946,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,0.28,9.55
CHEMBL366731,,,471.93,0.0,1.77,15,Nc1ncnc2cc(CN3CCN(S(=O)(=O)c4nc5cc(Cl)ccc5[nH]4)CC3=O)ccc12,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL845149,Tested for inhibitory activity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135247,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,2900.0,5.5376020021010435
CHEMBL103993,,,583.63,0.0,2.99,10,N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)Cc4ccccc4)CC3)C2=O)c1.O=C(O)C(F)(F)F,Ki,'=',80.0,nM,7.1,,,UO_0000065,15.11,0.29,4.11,6.41,0,CHEMBL818020,Inhibitory activity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133385,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,80.0,7.1
CHEMBL345435,,,547.63,1.0,1.0,20,CC(C)COC(=O)OC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)NCc1ccc(C(=N)N)cc1,Ki,'=',120.0,nM,6.92,,,UO_0000065,12.64,0.25,5.92,3.65,0,CHEMBL811611,In vitro inhibition of trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135855,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,0.12,6.92
CHEMBL109535,,,400.53,0.0,4.61,47b,CC(C)CC1NCCc2ccc(NC(=O)c3ccc4cc(C(=N)N)ccc4c3)cc21,Ki,'=',115.0,nM,6.94,,,UO_0000065,17.33,0.32,2.33,7.63,0,CHEMBL819934,Binding affinity against porcine trypsin was determined.,B,BAO_0000357,single protein format,Sus scrofa,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1148377,1,Scientific Literature,J Med Chem,2004,,,,,115.0,6.94
CHEMBL330206,,,377.29,,,12e,CC(C)N(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)CCc1ccccc1,Ki,'=',3.8,nM,8.42,,,UO_0000065,22.32,,,,0,CHEMBL811782,Compound was tested in vitro for inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1149934,1,Scientific Literature,Bioorg Med Chem Lett,1996,,,,,3.8,8.42
CHEMBL46708,,,446.51,0.0,2.42,9a,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cccc[n+]2[O-])cc1,Ki,'=',36.0,nM,7.44,,,UO_0000065,16.67,0.31,5.02,5.63,0,CHEMBL817811,In vitro inhibitory potency against Trypsin,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1135155,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,36.0,7.44
CHEMBL320233,,,531.63,2.0,5.75,18d,CCS(=O)(=O)c1cc(-c2cc(C(=O)Nc3cccc(OC4CCCC4)c3)cc3ccc(C(=N)N)cc23)co1,Ki,'=',3.0,nM,8.52,,,UO_0000065,16.03,0.31,2.77,6.29,0,CHEMBL817133,Binding affinity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1146777,1,Scientific Literature,Bioorg Med Chem Lett,2004,,,,,0.003,8.52
CHEMBL21028,,,948.2,3.0,0.4,6,CC[C@@H](C)[C@@H](NC(=O)[C@@H](C)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)CCSC)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCCN)C(=O)O,Ki,'=',540000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL821461,Competitive inhibition constant against trypsin using the reporter substrate Ac-R-pNa,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132903,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,0.54,3.2676062401770314
CHEMBL420369,,,414.47,0.0,2.89,9b,N=C(N)c1ccc(O)c(/C=C/CNC(=O)c2ccc(-c3cccc(C(N)=O)c3)cc2)c1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL817143,In vitro inhibition of trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133371,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,2900.0,5.5376020021010435
CHEMBL31967,,,375.5,0.0,4.27,20,CSc1sc(C(=N)N)cc1-c1nc(-c2ccc3c(c2)OCO3)cs1,Ki,'=',880.0,nM,6.06,,,UO_0000065,16.13,0.34,1.79,7.46,0,CHEMBL811785,Inhibitory activity against Trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134078,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,0.88,6.06
CHEMBL316349,,,600.55,0.0,3.71,21,COC(=O)CC1(C(=O)Nc2ccc(-c3cccc(OC)c3)cc2)CC(c2cccc(C(=N)N)c2)=NO1.O=C(O)C(F)(F)F,Ki,'=',390.0,nM,6.41,,,UO_0000065,13.17,0.24,2.7,4.71,0,CHEMBL824708,The binding affinity was measured towards human purified trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132311,1,Scientific Literature,J Med Chem,1999,,,,,390.0,6.41
CHEMBL43140,,,581.55,,,7,CC1(C)C2CC1[C@]1(C)OB([C@H](CCCN=C(N)N)NC(=O)c3cccc(-c4cccc(NS(C)(=O)=O)c4)c3)O[C@@H]1C2,Ki,'=',3.8,nM,8.42,,,UO_0000065,14.48,,,,0,CHEMBL811780,Inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1151536,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,3.8,8.42
CHEMBL94254,,,331.17,0.0,2.98,6e,N=C(N)c1ccc2[nH]c(-c3cc(Br)ccc3O)nc2c1,Ki,'=',14000.0,nM,4.85,,,UO_0000065,14.66,0.33,1.87,4.91,0,CHEMBL816557,Inhibition of Human Serine Protease Trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134564,1,Scientific Literature,J Med Chem,2001,,,,,14.0,4.85
CHEMBL122902,,,429.84,0.0,2.53,10,Nc1cc(-n2nnnc2C(=O)Nc2ccc(C(=O)N3CCCC3)cc2F)ccc1Cl,Ki,'>',1600.0,nM,,,,UO_0000065,,,,,0,CHEMBL817820,Inhibitory constant against trypsin using human purified enzymes,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136511,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,1600.0,5.795880017344075
CHEMBL351732,,,427.59,0.0,2.53,14,N=C(N)c1cccc(C(=O)N[C@H](C(=O)NCC2CCC(CN)CC2)C2CCCCC2)c1,Ki,'=',3600.0,nM,5.44,,,UO_0000065,12.73,0.24,2.91,4.06,0,CHEMBL818185,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1134227,1,Scientific Literature,Bioorg Med Chem Lett,2001,,,,,3.6,5.44
CHEMBL1204159,,,406.92,1.0,2.05,26,Cl.N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2N)c(N)c1,Ki,'=',1800.0,nM,5.75,,,UO_0000065,15.51,0.29,3.69,3.37,0,CHEMBL815012,Inhibition of trypsin by amidase assay.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1124749,1,Scientific Literature,J Med Chem,1990,,,,,1.8,5.75
